Marshall,44.4488,-95.7897,13728
Hazel Crest,41.5732,-87.6899,13727
Bedford,38.8602,-86.4895,13726
Cedar Lake,41.3696,-87.4389,13725
Snoqualmie,47.5293,-121.8412,13718
Beacon,41.5036,-73.9655,13713
Minneola,28.6067,-81.7322,13709
Mount Vernon,38.714,-77.1043,13707
Dallas,33.9152,-84.8416,13704
Lone Tree,39.5309,-104.8709,13701
Canton,40.5632,-90.0409,13701
McMinnville,35.6864,-85.7812,13699
Olympia Heights,25.724,-80.3388,13695
Warrensville Heights,41.4363,-81.5222,13694
Channahon,41.421,-88.2599,13694
Lakeland,35.2585,-89.7308,13693
Franklin Park,40.4439,-74.5431,13686
Melissa,33.2891,-96.5573,13671
Echelon,39.8482,-74.9957,13668
Callaway,30.1349,-85.5568,13656
Shiloh,38.5534,-89.9161,13638
Cayce,33.9459,-81.0429,13637
Beach Park,42.426,-87.8583,13634
Conway,28.4968,-81.3316,13630
Marion,35.2035,-90.2059,13624
Speedway,39.7937,-86.2481,13613
Brecksville,41.3079,-81.6192,13607
Santaquin,39.9708,-111.7941,13602
Lakewood Park,27.539,-80.3865,13600
Wyandanch,40.7496,-73.3633,13598
South Charleston,38.3426,-81.7155,13595
Endicott,42.098,-76.0639,13588
New Carrollton,38.9656,-76.8775,13574
Indiana,40.622,-79.1552,13573
New Providence,40.6996,-74.4035,13570
Oak Park,34.185,-118.7669,13561
Lake Wylie,35.0997,-81.0678,13560
Marietta,39.4241,-81.4465,13559
Blytheville,35.9321,-89.9051,13559
Connersville,39.6582,-85.141,13556
Grass Valley,39.2238,-121.0522,13550
Western Springs,41.8023,-87.9006,13550
Port Neches,29.9765,-93.9459,13534
Glen Carbon,38.758,-89.9822,13532
Lake Forest Park,47.7574,-122.2864,13529
Sault Ste. Marie,46.4817,-84.3723,13523
Royse City,32.9762,-96.3175,13512
La Grange Park,41.8308,-87.8723,13501
Henderson,32.1576,-94.796,13498
Seabrook,29.5751,-95.0235,13487
Martinsville,36.6826,-79.8636,13476
Hockessin,39.7837,-75.6815,13464
Irondale,33.5439,-86.6606,13457
Butler,40.8616,-79.8962,13452
Lumberton,30.2562,-94.207,13447
Glenpool,35.9488,-96.0052,13446
Eatontown,40.2913,-74.0558,13446
Englewood,39.8643,-84.307,13441
Jupiter Farms,26.9222,-80.2189,13437
Bothell East,47.8064,-122.1844,13437
River Ridge,29.9593,-90.2202,13435
Plover,44.4615,-89.5382,13435
Marshall,39.1147,-93.201,13431
Bardstown,37.8175,-85.455,13425
King City,36.2164,-121.133,13419
Newington,38.7358,-77.1993,13419
Lewisville,36.103,-80.4166,13413
Pottsville,40.6798,-76.2091,13413
Rocky Point,40.9357,-72.9364,13406
Atlantic Beach,30.3375,-81.4127,13404
Palos Verdes Estates,33.7872,-118.3973,13403
Nolensville,35.9572,-86.6719,13393
Elfers,28.214,-82.723,13373
Forrest City,35.0135,-90.7931,13372
Kilgore,32.398,-94.8602,13364
Lincolnwood,42.0054,-87.733,13358
Coolidge,32.9363,-111.5254,13347
Tehachapi,35.1276,-118.4744,13346
Fort Campbell North,36.6631,-87.4764,13323
Washington,40.1741,-80.2465,13322
Avocado Heights,34.0391,-117.997,13322
Glendale,43.1287,-87.9277,13313
Nesconset,40.8467,-73.1522,13313
Coatesville,39.9849,-75.82,13306
Palmetto,27.5251,-82.5749,13304
Kingston,41.2652,-75.8876,13304
Fruita,39.1548,-108.7305,13296
Lake Station,41.5729,-87.2599,13292
Carpinteria,34.3962,-119.5118,13289
Superior,39.934,-105.1588,13283
Auburn,41.3666,-85.0559,13281
Finneytown,39.2159,-84.5144,13271
Los Alamos,35.8927,-106.2862,13270
Smithfield,41.8349,-111.8265,13263
Lahaina,20.8848,-156.6618,13261
Bridgetown,39.1552,-84.6359,13257
Woodinville,47.757,-122.1477,13247
Las Vegas,35.6011,-105.2206,13247
Clayton,39.8689,-84.3292,13246
Maili,21.4133,-158.1701,13245
Andrews,32.3207,-102.552,13234
Blue Ash,39.248,-84.3827,13229
McCalla,33.3023,-87.0302,13221
Monfort Heights,39.1823,-84.6075,13221
Lincoln,40.1508,-89.372,13217
La Grande,45.3242,-118.0865,13212
Sharon,41.234,-80.4998,13203
Ridgefield Park,40.8543,-74.0201,13202
Carnot-Moon,40.5187,-80.2178,13196
Steamboat Springs,40.4777,-106.8243,13193
Mounds View,45.1071,-93.2076,13187
Rogers,45.1865,-93.5783,13182
Iona,26.516,-81.9601,13160
Stoughton,42.9237,-89.2225,13158
Azle,32.8955,-97.5379,13157
Claiborne,32.5379,-92.1981,13147
Jennings,38.7231,-90.2644,13129
Loveland,39.2677,-84.2733,13125
Jensen Beach,27.2437,-80.2423,13108
West Monroe,32.512,-92.1513,13103
Moody,33.5986,-86.4963,13100
North Palm Beach,26.8217,-80.0576,13096
Soddy-Daisy,35.2571,-85.1739,13090
Dover,40.5304,-81.4806,13083
Harrison,36.2438,-93.1198,13081
Newton,35.663,-81.2335,13081
Grand Terrace,34.0312,-117.3132,13079
Jacksonville,33.8088,-85.7545,13076
Bedford,41.3919,-81.536,13073
Annapolis Neck,38.9409,-76.4997,13059
West Carrollton,39.6701,-84.2542,13051
Rochester,42.6866,-83.1198,13048
Portland,36.5921,-86.5239,13031
Lansdowne,39.0844,-77.4839,13029
Cambridge,38.5515,-76.0787,13026
Solana Beach,32.9943,-117.2574,13025
North Adams,42.6844,-73.1166,13024
Parker,34.8513,-82.4512,13019
Dorado,18.4657,-66.2726,13008
St. Ann,38.7266,-90.3872,13007
Green Valley,39.3414,-77.24,12999
Meadville,41.6476,-80.1468,12999
Miami,36.8878,-94.8711,12997
Oatfield,45.4125,-122.594,12993
Joppatowne,39.4181,-76.3516,12992
Montgomeryville,40.2502,-75.2405,12988
South Daytona,29.1657,-81.0055,12984
Trenton,39.4792,-84.462,12973
Larkspur,37.9393,-122.5312,12972
Timberlake,37.3167,-79.2481,12972
Bonita,32.6651,-117.0296,12970
Sun Village,34.5596,-117.9558,12961
Broussard,30.1396,-91.954,12960
Overlea,39.3642,-76.5175,12959
Claremont,43.379,-72.3368,12955
Ridge,40.9068,-72.8816,12931
Vadnais Heights,45.057,-93.0748,12931
Sugarland Run,39.0309,-77.3762,12928
Pell City,33.561,-86.2669,12923
Big Bear City,34.2536,-116.7903,12913
Home Gardens,33.8783,-117.5116,12910
Naranja,25.5164,-80.4222,12905
Beaufort,32.4597,-80.7235,12899
Fords,40.5359,-74.3126,12897
Cornelius,45.5188,-123.051,12893
Woodhaven,42.132,-83.2374,12889
Holiday City-Berkeley,39.9639,-74.2787,12889
Valencia West,32.1355,-111.1123,12887
Richton Park,41.4816,-87.7387,12867
New Kingman-Butler,35.2645,-114.0091,12858
Newcastle,47.5304,-122.1633,12855
El Dorado,37.821,-96.8613,12855
Levelland,33.5806,-102.3635,12854
Chino Valley,34.7594,-112.412,12854
Weddington,35.0228,-80.7383,12851
Bloomsburg,41.0027,-76.4561,12850
Grover Beach,35.1204,-120.6197,12846
Florida City,25.4418,-80.4685,12844
Webb City,37.1412,-94.4676,12843
Urbana,39.3274,-77.3423,12841
Cheval,28.1459,-82.5184,12839
Northlake,41.9142,-87.9054,12836
Braselton,34.1087,-83.8127,12833
Holly Hill,29.2442,-81.0465,12833
Red Bank,40.348,-74.0672,12825
White House,36.4648,-86.6666,12820
Guymon,36.6903,-101.4774,12804
Harrison,39.2584,-84.7868,12801
San Anselmo,37.9821,-122.5699,12795
Vinings,33.8608,-84.4686,12793
Greenville,40.1043,-84.6209,12785
Fostoria,41.16,-83.4121,12785
Santa Fe,29.3889,-95.1003,12782
Orangeburg,33.4928,-80.8671,12779
Suamico,44.6354,-88.0683,12774
Fort Lewis,47.0955,-122.5674,12773
Waconia,44.8422,-93.7896,12773
Oakland,41.0313,-74.2408,12773
St. Marys,41.4574,-78.5342,12771
Rantoul,40.3031,-88.1549,12766
Oneonta,42.4551,-75.0666,12764
Brock Hall,38.8604,-76.7459,12764
Eufaula,31.9102,-85.1505,12753
Orange City,28.9348,-81.2881,12748
Emeryville,37.8382,-122.2932,12747
Cheney,47.4901,-117.579,12743
Baker,30.5832,-91.1582,12736
D'Iberville,30.4709,-88.9011,12736
Port Royal,32.3557,-80.7029,12734
Jefferson,34.1373,-83.6021,12727
Mountain Home,36.3351,-92.384,12722
Athens,32.2041,-95.8321,12719
Fernandina Beach,30.6571,-81.4511,12697
Lakeland South,47.2786,-122.2826,12696
Fulton,38.8551,-91.951,12691
Lakeside,37.6132,-77.4768,12690
Dardenne Prairie,38.7565,-90.7319,12689
Wickliffe,41.6072,-81.469,12688
Moncks Corner,33.173,-80.0107,12685
Lexington Park,38.2528,-76.4424,12681
Mountain Park,33.8458,-84.1314,12680
Grenada,33.7816,-89.813,12675
Paradise Valley,33.5434,-111.9595,12666
Amherst,41.4022,-82.2303,12665
Trophy Club,33.004,-97.1899,12659
Verde Village,34.7119,-111.9941,12658
Winnetka,42.1064,-87.7421,12658
Florham Park,40.7773,-74.3953,12655
Dunkirk,42.4801,-79.3324,12651
Salisbury,40.7454,-73.5604,12643
Newington Forest,38.737,-77.2339,12641
Artesia,32.8497,-104.4268,12637
Goldenrod,28.6114,-81.2916,12629
Justice,41.7495,-87.8345,12625
San Marino,34.1224,-118.1132,12620
Smyrna,39.2935,-75.6083,12619
Borger,35.6598,-101.4012,12612
Festus,38.2194,-90.4097,12609
East Islip,40.7257,-73.1869,12596
North Valley,35.1736,-106.6231,12594
Ottawa,38.5996,-95.2636,12592
Norwalk,41.4895,-93.6913,12592
Byram,32.189,-90.2861,12591
Nanakuli,21.3892,-158.1445,12587
Branson,36.6509,-93.2636,12579
Geneva,42.8645,-76.9826,12577
Prairie Ridge,47.1438,-122.1408,12575
Lake Tapps,47.2307,-122.1695,12570
Kelso,46.1236,-122.8909,12566
Cloquet,46.7221,-92.4923,12563
Brown Deer,43.1743,-87.975,12562
Gaffney,35.0743,-81.6552,12560
Lindsay,36.2082,-119.0897,12551
Enumclaw,47.2018,-121.9897,12544
Tamalpais-Homestead Valley,37.8793,-122.5382,12535
Mendota,36.7555,-120.3776,12534
Melvindale,42.2802,-83.1782,12534
Fort Atkinson,42.9253,-88.8442,12529
Wilmington,39.4362,-83.8141,12523
Sylacauga,33.178,-86.2605,12512
Boone,42.0531,-93.877,12509
Cascades,39.0464,-77.3874,12509
Lake Norman of Catawba,35.5995,-80.984,12499
Lake Los Angeles,34.6097,-117.8339,12497
Kewanee,41.2399,-89.9264,12485
Fortuna,40.5862,-124.1419,12480
Georgetown,31.9849,-81.226,12474
Pecos,31.3971,-103.5201,12467
Riverview,42.1723,-83.1946,12465
Troy,38.9708,-90.9714,12463
Commerce,33.9963,-118.1519,12459
Lakeland Village,33.648,-117.3706,12455
Somerville,40.5696,-74.6092,12453
Marysville,39.1518,-121.5835,12451
Baraboo,43.4695,-89.7376,12446
Cahokia,38.565,-90.1793,12440
Escanaba,45.7477,-87.09,12439
Neosho,36.8437,-94.3758,12439
Mays Chapel,39.4343,-76.6516,12428
Harrison,44.1935,-88.2941,12418
Kingsburg,36.5244,-119.5602,12413
Minooka,41.4507,-88.2791,12412
Tucson Estates,32.1792,-111.1266,12411
McComb,31.2442,-90.4716,12400
Herrin,37.7983,-89.0305,12398
North St. Paul,45.0137,-92.9995,12395
North Merrick,40.6871,-73.5615,12392
East Renton Highlands,47.4718,-122.0854,12392
Derby,41.3265,-73.0833,12387
Leeds,33.5436,-86.5639,12385
Sandy,45.3988,-122.2697,12383
Poquoson,37.1318,-76.3568,12382
Doctor Phillips,28.4474,-81.4914,12368
Sarasota Springs,27.3087,-82.4746,12366
Robertsville,40.3395,-74.2939,12365
Shady Hills,28.4042,-82.5468,12359
Crestwood,38.5569,-90.3783,12347
Patchogue,40.7621,-73.0185,12341
Robinson,31.4501,-97.1201,12336
Tega Cay,35.039,-81.0111,12336
Cypress Lake,26.5392,-81.8999,12334
Tomball,30.0951,-95.6194,12333
Grantsville,40.6148,-112.4777,12331
Lake City,30.1901,-82.6471,12325
Fairfax Station,38.7942,-77.3358,12322
Scotts Valley,37.0555,-122.0118,12317
Moss Point,30.4241,-88.5289,12282
Webster,29.5317,-95.1188,12280
El Campo,29.2,-96.2723,12280
Conneaut,41.9275,-80.5685,12276
Beatrice,40.2736,-96.7455,12276
Port Washington,43.3846,-87.8855,12273
Ocean Pines,38.3851,-75.1487,12266
Sedro-Woolley,48.5112,-122.2321,12266
Woodward,36.4247,-99.4058,12246
Hamilton Square,40.2248,-74.6526,12244
Miller Place,40.9374,-72.9864,12243
Accokeek,38.6745,-77.0023,12241
Madison,38.7581,-85.3973,12227
New Kensington,40.5712,-79.7523,12222
Effingham,39.1205,-88.5509,12218
Alum Rock,37.3694,-121.8238,12218
Río Grande,18.3789,-65.8388,12216
Jefferson Hills,40.2926,-79.9329,12215
Canóvanas,18.3693,-65.9009,12211
Manatí,18.4283,-66.4823,12207
Manchester,37.4902,-77.5396,12192
Jerome,42.7179,-114.5159,12182
Honeygo,39.4055,-76.4282,12169
El Sobrante,33.8724,-117.4624,12163
Mitchellville,38.9358,-76.8146,12160
Newman,37.3156,-121.0212,12154
Portales,34.1754,-103.3565,12151
New Baltimore,42.6904,-82.7398,12147
Minden,32.6187,-93.2762,12145
Wyndham,37.6924,-77.6123,12143
Streator,41.1245,-88.8297,12135
Edgewood,47.2309,-122.2832,12132
Lewisburg,35.451,-86.7901,12131
Choctaw,35.4802,-97.2666,12130
Middleburg,30.0502,-81.9011,12127
Hasbrouck Heights,40.8618,-74.0741,12120
Archdale,35.9032,-79.9591,12117
Palos Heights,41.6637,-87.7958,12116
Caño Martin Peña,18.4309,-66.0507,12112
Cedarburg,43.299,-87.9887,12109
Union,38.4399,-90.9927,12108
Manorville,40.8574,-72.7915,12106
Blackfoot,43.194,-112.3454,12106
Glen Rock,40.9601,-74.125,12098
Macedonia,41.3147,-81.4989,12083
Grafton,43.3204,-87.948,12081
Gonzales,30.2132,-90.9234,12080
Cottonwood,34.7195,-112.0016,12073
Valley Falls,41.9233,-71.3924,12064
Centralia,38.5224,-89.1232,12061
Garden City,43.6526,-116.2743,12056
Stony Brook,40.9061,-73.1278,12048
West Plains,36.7377,-91.868,12048
Weatherford,35.538,-98.6853,12034
Upper Montclair,40.8433,-74.2006,12033
Spearfish,44.4909,-103.8155,12031
Arkansas City,37.0726,-97.0385,12028
River Edge,40.9269,-74.0387,12024
Viera East,28.2613,-80.7149,12020
Gladstone,45.3864,-122.5934,12017
Washington,38.6586,-87.1591,12015
Riviera Beach,39.1623,-76.5257,12012
Largo,38.88,-76.8289,12003
South Miami,25.7079,-80.2952,11997
Martinsville,40.603,-74.5751,11980
Somersworth,43.2534,-70.8856,11964
Manchester,35.463,-86.0774,11956
Stuarts Draft,38.0188,-79.0354,11954
Dranesville,38.9955,-77.3693,11951
Fenton,42.7994,-83.7144,11949
Yeadon,39.9325,-75.2527,11945
Hawaiian Paradise Park,19.5828,-154.9695,11942
Camp Verde,34.569,-111.856,11942
Niles,41.8346,-86.2473,11929
La Homa,26.2796,-98.3575,11924
Salem,40.9049,-80.8492,11920
Crowley,30.2175,-92.3752,11916
University of California-Santa Barbara,34.4151,-119.8568,11912
Newport East,41.5159,-71.2878,11903
Crossville,35.9526,-85.0295,11892
Green River,41.5127,-109.471,11887
Rosaryville,38.7672,-76.8266,11881
Red Bank,35.1117,-85.2962,11855
Brookhaven,31.5803,-90.4432,11855
Martinsville,39.4149,-86.4316,11848
Roessleville,42.6969,-73.7964,11835
Guttenberg,40.7928,-74.0049,11833
Wallington,40.8536,-74.1069,11833
Gulfport,27.7463,-82.7099,11830
Destrehan,29.9626,-90.3676,11827
On Top of the World Designated Place,29.1058,-82.2866,11826
Rossmoor,33.7887,-118.0803,11822
East Bethel,45.3557,-93.2038,11818
Winfield,37.274,-96.95,11817
Tarrytown,41.0647,-73.8672,11808
North Wantagh,40.6983,-73.5086,11807
Oak Grove,33.978,-81.1468,11803
Evanston,41.2602,-110.9646,11802
Bound Brook,40.5676,-74.5383,11799
College,64.8694,-147.8216,11797
Amelia,39.0269,-84.2218,11795
Endwell,42.1184,-76.0219,11795
Half Moon Bay,37.4685,-122.4382,11792
Pasadena Hills,28.2881,-82.238,11788
Fairview Shores,28.6021,-81.3958,11782
Signal Hill,33.803,-118.1681,11780
Los Alamitos,33.7971,-118.0592,11780
Ringwood,41.1065,-74.2749,11778
Picayune,30.5322,-89.6724,11777
Platteville,42.728,-90.4681,11774
Richmond,29.5824,-95.7563,11768
Pontiac,40.8894,-88.6409,11766
Gardnerville Ranchos,38.8957,-119.7492,11761
Elk City,35.3862,-99.4301,11743
River Forest,41.895,-87.8194,11742
Markham,41.6,-87.6904,11733
La Riviera,38.5683,-121.3544,11723
Elwood,40.8462,-73.3389,11722
Pike Creek Valley,39.7294,-75.6989,11718
Mountain Top,41.1353,-75.9045,11716
Oak Hills,45.5405,-122.8413,11715
Richfield,43.2372,-88.2413,11704
Lower Burrell,40.5818,-79.7141,11703
St. Peter,44.3295,-93.9658,11699
Norton,41.0294,-81.6461,11697
South Yarmouth,41.6692,-70.2005,11696
Somerset,37.0834,-84.6109,11696
Seven Hills,41.3803,-81.6736,11696
Bucyrus,40.8054,-82.9719,11690
East Glenville,42.8648,-73.9256,11687
Mendota Heights,44.8815,-93.14,11681
Schiller Park,41.9586,-87.8693,11680
Douglas,31.5065,-82.8544,11680
Santa Clara,44.1154,-123.1344,11680
Lawrenceburg,38.0332,-84.9031,11675
Myrtle Grove,34.123,-77.8834,11672
Eureka,38.5004,-90.6491,11663
Ionia,42.9773,-85.0727,11655
Port Lavaca,28.6181,-96.6278,11654
Little Chute,44.2906,-88.3208,11652
Poulsbo,47.7417,-122.6407,11652
Franklin,39.5538,-84.2952,11650
Liberty Lake,47.6686,-117.1036,11647
Bellmawr,39.8666,-75.0941,11631
Asbury Lake,30.0472,-81.7853,11629
Spring Lake,35.1843,-78.9962,11629
Show Low,34.2671,-110.0384,11623
Winton,37.3854,-120.6173,11623
James Island,32.7353,-79.9394,11618
Big Lake,45.3417,-93.7434,11614
Mexico,39.1625,-91.8712,11592
Emmaus,40.5352,-75.4978,11589
Mango,27.9914,-82.307,11582
Irmo,34.1018,-81.1956,11581
Vineyard,40.3059,-111.7545,11579
Elizabethtown,40.1533,-76.599,11574
Greensburg,39.3518,-85.5028,11573
Middle Valley,35.1877,-85.1959,11569
Lantana,33.0926,-97.1214,11559
Oskaloosa,41.2922,-92.6404,11552
Miami Shores,25.867,-80.1779,11551
Diamond Springs,38.692,-120.8391,11545
Wakefield,38.823,-77.2406,11534
Grosse Pointe Park,42.3794,-82.9287,11529
Box Elder,44.112,-103.0818,11527
Wilton Manors,26.1593,-80.1395,11525
Morgan City,29.7041,-91.192,11525
New Baltimore,38.7495,-77.7151,11517
Lantana,26.5834,-80.0564,11516
Kapaa,22.091,-159.3521,11516
Dobbs Ferry,41.0127,-73.8697,11511
Minnehaha,45.6577,-122.6204,11508
Vermillion,42.7811,-96.9256,11506
Gig Harbor,47.3352,-122.5964,11505
Lovington,32.9128,-103.3276,11505
Leon Valley,29.4954,-98.6143,11503
Waupun,43.6314,-88.7381,11494
Medulla,27.957,-81.9866,11493
Yorktown,40.183,-85.5123,11486
Fort Morgan,40.2537,-103.7903,11483
Clawson,42.5367,-83.1504,11482
Farmington,42.4614,-83.3784,11481
Ridgefield,40.8313,-74.0147,11477
Ontario,44.0259,-116.976,11465
Hartsville,36.3921,-86.1568,11463
Fulton,43.3171,-76.4167,11461
Lanham,38.962,-76.8421,11460
Lawrenceburg,35.2497,-87.3325,11460
Maltby,47.8027,-122.1044,11458
Moss Bluff,30.3039,-93.2051,11453
Mack,39.1492,-84.6794,11452
Roma,26.4166,-99.0061,11451
Tucson Mountains,32.2822,-111.0773,11451
Hillcrest,35.379,-118.9578,11443
Port Salerno,27.1461,-80.1894,11441
Town and Country,38.6317,-90.479,11440
Healdsburg,38.6224,-122.8651,11439
Gloucester City,39.8924,-75.1172,11438
Valley Center,33.233,-117.0158,11435
Bridgeton,38.7673,-90.4275,11417
Sussex,43.1346,-88.2226,11398
Hillsborough,37.5572,-122.3586,11390
Cherry Creek,39.6094,-104.8645,11389
East Grand Rapids,42.9464,-85.6088,11381
Suffern,41.1138,-74.1422,11376
Woods Cross,40.8731,-111.917,11372
Ravenna,41.1612,-81.2422,11369
Piedmont,37.8225,-122.2301,11368
Snyder,32.7133,-100.9116,11366
Hormigueros,18.1437,-67.1199,11358
Lindon,40.3414,-111.7187,11346
Campbellsville,37.3445,-85.3511,11345
Woodmere,29.8493,-90.0751,11343
Petal,31.3477,-89.2359,11342
Okmulgee,35.6134,-96.0068,11330
Shiloh,39.8159,-84.2317,11327
Lakeland Highlands,27.9572,-81.9496,11326
Lansing,39.2428,-94.8972,11321
Cocoa Beach,28.3327,-80.6274,11316
Abbeville,29.9751,-92.1265,11313
Gloucester Point,37.2767,-76.5043,11313
View Park-Windsor Hills,33.9955,-118.3483,11313
Castle Pines,39.4625,-104.8706,11296
Spencer,43.1468,-95.1534,11292
Brooklyn,41.4349,-81.7497,11291
Progress,40.2901,-76.8394,11286
Cleveland,33.744,-90.7285,11285
Wanaque,41.044,-74.29,11285
Two Rivers,44.1565,-87.5824,11276
Burley,42.5379,-113.7926,11274
Lowes Island,39.0471,-77.3524,11272
Westwood,40.9878,-74.0308,11267
Celebration,28.3102,-81.551,11264
Laurel,27.1507,-82.4534,11263
Sierra Madre,34.1687,-118.0504,11253
Fort Meade,39.1061,-76.7437,11253
Saddlebrooke,32.5576,-110.874,11252
Milford,38.9091,-75.4227,11249
Lake Elmo,44.9944,-92.9031,11237
Gold Canyon,33.3639,-111.423,11233
Hudson,28.3595,-82.6894,11230
Bayou Blue,29.6341,-90.6733,11229
Mapleton,40.1188,-111.5742,11226
Ocean City,39.2681,-74.602,11211
Anderson,40.4497,-122.295,11208
Woodbury,41.3284,-74.1004,11206
Magnolia,33.2775,-93.2261,11205
Barrington,42.1515,-88.1281,11174
Smithfield,35.5133,-78.3495,11168
Pine Castle,28.4651,-81.3741,11167
Burr Ridge,41.7485,-87.92,11167
Storm Lake,42.6431,-95.196,11166
Urbana,40.1085,-83.7541,11166
Taylorville,39.5328,-89.2804,11163
Waggaman,29.9373,-90.2354,11161
Covington,30.481,-90.1122,11155
North Lindenhurst,40.7072,-73.3859,11144
De Witt,43.03,-76.0819,11138
Wimauma,27.6964,-82.3034,11137
Clayton,37.9404,-121.9301,11136
Timonium,39.4459,-76.6032,11136
Four Corners,29.6705,-95.6596,11133
Middle Island,40.8857,-72.9454,11129
Sabana Grande,18.0832,-66.9645,11128
Peru,40.7593,-86.0756,11123
Union City,36.4267,-89.0474,11119
Batesville,35.7687,-91.6227,11117
Pompton Lakes,41.0024,-74.2859,11113
Merriam,39.0186,-94.6933,11110
Lake Grove,40.8586,-73.1168,11110
New Port Richey East,28.2605,-82.6931,11109
Fuller Heights,27.9227,-81.9978,11106
Oregon,42.9253,-89.3892,11100
Shiloh,39.9732,-76.792,11098
Summit,41.7877,-87.8146,11098
Satellite Beach,28.1782,-80.6019,11093
Roscoe,42.4256,-89.0084,11092
Columbia,38.4581,-90.2156,11090
Canyon Lake,33.6885,-117.2621,11071
Maryville,40.3428,-94.8702,11070
Dent,39.1915,-84.6601,11069
Sturgis,41.7991,-85.4184,11067
Waihee-Waiehu,20.9188,-156.5063,11059
Elon,36.1016,-79.5086,11059
Grand Rapids,47.238,-93.5327,11056
Travilah,39.057,-77.247,11052
Coshocton,40.2618,-81.848,11051
Fairview,37.6758,-122.0473,11050
Forest,37.3728,-79.2831,11045
Great Neck,40.8029,-73.7333,11034
Franklin Lakes,41.0086,-74.2083,11034
Lyndon,38.2645,-85.5891,11033
The Hills,40.6561,-74.6215,11027
Summerfield,36.1973,-79.8997,11026
Wyomissing,40.3317,-75.9703,11026
Marinette,45.0871,-87.6336,11025
East Bakersfield,35.3832,-118.9743,11025
Springdale,39.2909,-84.476,11024
Oak Ridge,41.0323,-74.4971,11013
Totowa,40.9039,-74.2214,11013
Memphis,27.5435,-82.5608,11012
Westview,25.8825,-80.2415,11010
Lansdowne,39.9408,-75.276,11007
Northbrook,39.2467,-84.5796,11005
Raceland,29.7282,-90.6362,11002
Terryville,40.9093,-73.0486,10999
Highland City,27.9633,-81.8781,10999
Goulds,25.5614,-80.388,10994
Waipio,21.4143,-157.9966,10989
Broomall,39.9688,-75.354,10978
Collegedale,35.0526,-85.0488,10973
Little Ferry,40.8464,-74.0388,10973
Burlington,42.6744,-88.2721,10971
Gardere,30.3582,-91.1346,10971
Newcastle,35.2401,-97.5995,10970
West Point,41.122,-112.0995,10963
New Albany,40.0809,-82.7848,10962
Linganore,39.4127,-77.3014,10959
Canton,32.5975,-90.0317,10955
Fox Lake,42.4239,-88.1844,10945
Bedford Heights,41.4041,-81.5053,10942
Grand Haven,43.0553,-86.2201,10935
Star,43.7026,-116.4914,10929
Lincolnton,35.4748,-81.2386,10926
Muscoy,34.1552,-117.3477,10925
Bogalusa,30.7812,-89.8633,10921
Delhi,37.4306,-120.7759,10921
Berkley,39.8045,-105.0281,10920
Cold Springs,39.6927,-119.9775,10920
Malibu,34.037,-118.7839,10915
Riverdale,41.6441,-87.6366,10909
Worth,41.6877,-87.7916,10909
Crestwood,41.6454,-87.7397,10908
Waterloo,38.3403,-90.1538,10906
Mount Sinai,40.9372,-73.0179,10904
Mount Kisco,41.2016,-73.7281,10904
Grandview,46.2443,-119.9092,10894
Celina,40.555,-84.5626,10890
Yazoo City,32.8619,-90.4075,10887
Haysville,37.5648,-97.3527,10887
Vashon,47.4122,-122.4726,10886
Plano,41.6757,-88.5293,10885
Damascus,45.4233,-122.4436,10878
Lincoln Park,40.9239,-74.3035,10877
Blackhawk,37.8159,-121.9071,10874
Waynesboro,39.7524,-77.5822,10871
Fife,47.2329,-122.3518,10869
Triangle,38.5483,-77.3195,10868
Fredericksburg,30.266,-98.8751,10864
Freeport,28.9453,-95.3601,10864
Beachwood,39.9286,-74.2022,10863
Manville,40.542,-74.5892,10861
Troy,38.7268,-89.8977,10858
Key Largo,25.1224,-80.412,10854
Burkburnett,34.0746,-98.5672,10851
St. Albans,38.3769,-81.8198,10842
Munhall,40.3935,-79.9005,10827
Sonoma,38.2902,-122.4598,10819
Soquel,36.9978,-121.9483,10806
Montgomery,39.2496,-84.3458,10796
Van Wert,40.8651,-84.5879,10793
Madison Heights,37.4487,-79.1057,10790
Morro Bay,35.3682,-120.8482,10785
Pompton Plains,40.9679,-74.3075,10784
Placerville,38.7308,-120.7979,10777
Alcoa,35.8076,-83.9753,10777
Kings Mountain,35.2349,-81.3501,10775
Atchison,39.5625,-95.1367,10773
Gateway,26.5793,-81.7446,10772
Galena Park,29.7452,-95.2333,10770
Wellington,40.7,-105.0054,10769
Guthrie,35.8424,-97.4366,10767
Richmond Heights,41.5589,-81.5029,10748
Brandon,43.5928,-96.5799,10745
North Branch,45.5137,-92.9601,10742
Monmouth,44.8505,-123.2284,10735
Tarboro,35.9046,-77.5563,10733
Pleasant View,41.3249,-112.0011,10733
Jackson,43.472,-110.7746,10728
Clute,29.0256,-95.3975,10722
Bolivar,37.6059,-93.4175,10718
Lake Morton-Berrydale,47.3325,-122.1032,10709
Corning,42.147,-77.0561,10708
Westwood Lakes,25.7237,-80.3717,10706
North Logan,41.7759,-111.8066,10705
Little Canada,45.0244,-93.0863,10704
Bellefontaine Neighbors,38.7529,-90.228,10702
DeForest,43.2301,-89.3431,10700
Timberlane,29.8781,-90.0303,10697
Russellville,34.5055,-87.7283,10691
Darby,39.921,-75.261,10688
Chalco,41.1817,-96.1353,10688
Lake Barcroft,38.8514,-77.1579,10682
Vienna,39.324,-81.5383,10676
Monroe,42.603,-89.6381,10668
